timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-09-07T13:34:22,CarbonCast_Model_Spain_summer_run1,bc07eebd-c786-4588-8b41-b9a9c7a35fd2,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,434.8899403000105,0.019085908895769596,4.3886756457514534e-05,390.0,14.675838381729255,10.0,0.04710632612832984,0.0017866592071040244,0.001207838646111203,0.05010082398154508,Germany,DEU,bavaria,,,Windows-10-10.0.26100-SP0,3.11.11,3.0.4,12,AMD Ryzen 5 5600X 6-Core Processor,1,1 x NVIDIA GeForce RTX 4070 SUPER,11.0092,49.585,15.912620544433594,machine,N,1.0
