timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-08-26T04:43:49,DLinear_Model_v2_summer_run1,64daed30-f7eb-4662-ac84-dd7269c4dacd,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,31.432285399998364,0.001361484941361391,4.33148568115719e-05,390.0,8.554068929204602,10.0,0.0034046532649996157,8.197006557597586e-05,8.729697749998498e-05,0.0035739203080755767,Germany,DEU,bavaria,,,Windows-10-10.0.26100-SP0,3.11.11,3.0.4,12,AMD Ryzen 5 5600X 6-Core Processor,1,1 x NVIDIA GeForce RTX 4070 SUPER,11.0092,49.585,15.912620544433594,machine,N,1.0
