timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-08-26T08:35:33,PatchTST_Model_v3_summer_run1,cdb351d7-f59b-4415-b4f7-3c776f9e310f,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,223.21158280000236,0.00968055322500049,4.3369403610538746e-05,390.0,10.098919989687774,10.0,0.02417829394499974,0.0006133699351399957,0.0006199471580555433,0.025411611038195274,Germany,DEU,bavaria,,,Windows-10-10.0.26100-SP0,3.11.11,3.0.4,12,AMD Ryzen 5 5600X 6-Core Processor,1,1 x NVIDIA GeForce RTX 4070 SUPER,11.0092,49.585,15.912620544433594,machine,N,1.0
