timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-08-24T23:48:08,Cycle_LSTM_Model_v3_winter_run1,3bf87c83-f25e-40e3-9c05-f38bbeb82d55,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1174.8183174000005,0.05127791773834068,4.36475299872956e-05,390.0,12.675015792884299,10.0,0.1272501694533296,0.004092461051744017,0.003262744841666648,0.1346053753467402,Germany,DEU,bavaria,,,Windows-10-10.0.26100-SP0,3.11.11,3.0.4,12,AMD Ryzen 5 5600X 6-Core Processor,1,1 x NVIDIA GeForce RTX 4070 SUPER,11.0092,49.585,15.912620544433594,machine,N,1.0
