timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-08-26T01:45:45,Autoformer_Model_summer_run1,1a5731a4-3e44-4241-86f4-bb35d782e7aa,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,559.9928301999998,0.025087150478811004,4.479905656979787e-05,390.0,22.1878225200362,10.0,0.060655926164166526,0.0036430065255139976,0.001555248905833329,0.06585418159551386,Germany,DEU,bavaria,,,Windows-10-10.0.26100-SP0,3.11.11,3.0.4,12,AMD Ryzen 5 5600X 6-Core Processor,1,1 x NVIDIA GeForce RTX 4070 SUPER,11.0092,49.585,15.912620544433594,machine,N,1.0
