timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-09-06T22:39:54,CNN_LSTM_Model_Hungary_winter_run1,08b51895-3ffa-4e1f-9d0d-09c128a9d7a6,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1006.4261697000038,0.0436943799559068,4.341538532223506e-05,390.0,8.710886449399139,10.0,0.10901208245416662,0.0028912400907680214,0.0027951417047222403,0.1146984642496569,Germany,DEU,bavaria,,,Windows-10-10.0.26100-SP0,3.11.11,3.0.4,12,AMD Ryzen 5 5600X 6-Core Processor,1,1 x NVIDIA GeForce RTX 4070 SUPER,11.0092,49.585,15.912620544433594,machine,N,1.0
