timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-08-26T04:53:24,EnsembleCI_Model_summer_run1,89d435eb-e3ac-45ae-a8f4-f6904b2b4d0f,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,517.621599500002,0.022460504894792736,4.339174585544444e-05,390.0,9.345206366228789,10.0,0.05606686319000043,0.0014547411637920171,0.001437589490000017,0.05895919384379245,Germany,DEU,bavaria,,,Windows-10-10.0.26100-SP0,3.11.11,3.0.4,12,AMD Ryzen 5 5600X 6-Core Processor,1,1 x NVIDIA GeForce RTX 4070 SUPER,11.0092,49.585,15.912620544433594,machine,N,1.0
