timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-08-26T02:19:56,CarbonCast_Model_v2_summer_run1,6e36337c-848d-4480-ae3a-83c00d4c76d5,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,505.90566300000046,0.021932395694223887,4.335273806615576e-05,390.0,9.87937857933218,10.0,0.05479580597833352,0.0013720955421200054,0.0014049970074999968,0.057572898527953505,Germany,DEU,bavaria,,,Windows-10-10.0.26100-SP0,3.11.11,3.0.4,12,AMD Ryzen 5 5600X 6-Core Processor,1,1 x NVIDIA GeForce RTX 4070 SUPER,11.0092,49.585,15.912620544433594,machine,N,1.0
