timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-09-07T03:19:40,Mamba_Model_Hungary_winter_run1,0b636d54-6a07-4737-a058-4243e3d21e62,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,688.6996330999973,0.029839520326110813,4.332733588341871e-05,390.0,9.451357657339045,10.0,0.07459963587916646,0.0018168183978979902,0.0019127761366665357,0.07832923041373097,Germany,DEU,bavaria,,,Windows-10-10.0.26100-SP0,3.11.11,3.0.4,12,AMD Ryzen 5 5600X 6-Core Processor,1,1 x NVIDIA GeForce RTX 4070 SUPER,11.0092,49.585,15.912620544433594,machine,N,1.0
