timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-09-02T05:31:08,DLinear_Model_v3_Denmark_summer_run1,133e431f-f103-4c06-a188-1789e0ffc6fe,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,38.10312630000044,0.001651049947580131,4.3331088755835556e-05,390.0,9.37004661199015,10.0,0.004126701279999967,0.00010152063677204559,0.00010581128333333254,0.004334033200105345,Germany,DEU,bavaria,,,Windows-10-10.0.26100-SP0,3.11.11,3.0.4,12,AMD Ryzen 5 5600X 6-Core Processor,1,1 x NVIDIA GeForce RTX 4070 SUPER,11.0092,49.585,15.912620544433594,machine,N,1.0
